Report generated on: 12-29-2022 11:25:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
,total energy production (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4411-1-MNG-QBTU.A,        Mongolia,0.129828467,0.105854053,0.132433121,0.1338527,0.133602919,0.160465986,0.173799201,0.191019221,0.211707845,0.197907229,0.176401282,0.173142282,0.153799535,0.138348295,0.127204206,0.12319317,0.125987883,0.121093644,0.124949748,0.122217785,0.127604708,0.126326087,0.13640738,0.139250621,0.166590835,0.184110322,0.197966958,0.226996408,0.247550688,0.361467412,0.626724275,0.826996087,0.760687521,0.759327601,0.614229367,0.5900949,0.895499435,1.231112894,1.312283075,1.438125159,1.12288031,1.32628864
INTL.4411-1-MNE-QBTU.A,        Montenegro,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.013893506,0.011054158,0.015988558,0.008793707,0.017807946,0.018129555,0.016411244,0.015547495,0.015207508,0.01629179,0.01284598,0.013551681,0.014664448,0.014749904,0.015303072,0.015544432
INTL.4411-1-MSR-QBTU.A,        Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-MAR-QBTU.A,        Morocco,0.017208547,0.017790601,0.018600415,0.019005322,0.021207004,0.019612682,0.019612682,0.01604444,0.016095053,0.01275457,0.013311317,0.013943985,0.014576652,0.015285239,0.016449347,0.016449347,0.012805184,0.009515314,0.006807499,0.003264563,0.000784507,0.000740221,0.000695934,0.000651647,0.00060736,0.00030368,0.000172929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-MOZ-QBTU.A,        Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575316,0.00054655,0.000517784,0.000604081,0.00069039,0.000827401,0.000864666,0.000913166,0.000892801,0.000881111,0.000792625,0.000685573,0.00104078,0.001557433,0.002002507,0.017136153,0.124287072,0.165022786,0.173204058,0.180930748,0.19833123,0.384192996,0.404123193,0.276770371,0.187149129,0.26777898
INTL.4411-1-NAM-QBTU.A,        Namibia,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-NRU-QBTU.A,        Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-NPL-QBTU.A,        Nepal,0,0,0,0,0,0,0,0,0,0,0,3.5036E-05,3.88175E-05,4.2599E-05,9.75451E-05,9.77352E-05,9.79253E-05,0.00012693,0.000180227,0.000294916,0.000278532,0.000163842,0.000196611,0.000180227,0.000147458,0.000151702,0.000196005,0.000229379,0.00022684,0.000242798,0.000193334,0.000215617,0.000263459,0.000311301,0.000342707,0.000307727,0.000337532,0.000369678,0.000401824,0.000436879,0.000450043,0.000476017
INTL.4411-1-NLD-QBTU.A,        Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-NLDA-QBTU.A,        Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-NCL-QBTU.A,        New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-NZL-QBTU.A,        New Zealand,0.047526397,0.048147397,0.048625459,0.053936873,0.055756446,0.053403936,0.055595048,0.048304636,0.054417642,0.061788777,0.058019499,0.06091644,0.06946776,0.078555284,0.072324828,0.087539983,0.089509224,0.084781942,0.073674403,0.085581476,0.085211434,0.096433983,0.110992662,0.126328462,0.127559018,0.129955962,0.140340499,0.116110879,0.119610934,0.113889958,0.131804884,0.121345376,0.119948625,0.11410654,0.097830985,0.080885182,0.068106518,0.069166516,0.076337589,0.072253998,0.066517833,0.068634623
INTL.4411-1-NIC-QBTU.A,        Nicaragua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-NER-QBTU.A,        Niger,0.000404863,0.000607294,0.000910942,0.002631609,0.003036472,0.003056715,0.00251015,0.003319876,0.003137688,0.003461578,0.003115801,0.003168899,0.002702963,0.003164202,0.003167502,0.003460987,0.003684694,0.00329639,0.003668317,0.003410278,0.003202462,0.003305702,0.003702467,0.003823926,0.004789199,0.003685463,0.003569267,0.003467647,0.003702467,0.003864412,0.004809766,0.00534216,0.005078999,0.004896811,0.005534571,0.004947804,0.005384129,0.005293258,0.005088797,0.005134233,0.005611308,0.005634025
INTL.4411-1-NGA-QBTU.A,        Nigeria,0.003045561,0.00298592,0.002926279,0.002866637,0.002806996,0.002747355,0.002687714,0.003015753,0.002110736,0.002162218,0.002316662,0.001979925,0.001820361,0.000720739,0.000643517,0.000567606,0.000437592,0.000361025,0.000308888,0.000202887,7.14537E-05,0.000592036,0.000588336,0.000592036,0.000797904,0.000964223,0.00077813,0.000592036,0.000702978,0.000991325,0.001045381,0.00100938,0.000955829,0.00113259,0.001171201,0.001209812,0.001184072,0.001319082,0.0012424,0.001405776,0.00113733,0.001255696
INTL.4411-1-NIU-QBTU.A,        Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-PRK-QBTU.A,        North Korea,0.795598133,0.828071266,0.870133146,0.879878638,0.902204678,0.712279795,0.707191981,0.702140508,0.846735111,0.654048683,0.871294288,0.913584258,0.77874804,0.711147182,0.666536473,0.621925764,0.551073462,0.540576824,0.488093637,0.550994057,0.590435852,0.606180808,0.585532813,0.605033304,0.640157599,0.706067422,0.713706298,0.626029133,0.658626598,0.489712782,0.49690884,0.545855212,0.558672877,0.613675039,0.615036002,0.660320456,0.76782853,0.521708054,0.476759426,0.532925007,0.501015534,0.56004731
INTL.4411-1-MKD-QBTU.A,        North Macedonia,--,--,--,--,--,--,--,--,--,--,--,--,0.042711582,0.042338207,0.041989316,0.044370343,0.043733771,0.041009974,0.05004441,0.045141576,0.046004621,0.049615947,0.046396358,0.045184422,0.04434586,0.042117855,0.040636599,0.039840884,0.046702403,0.045453741,0.041156875,0.050246399,0.044743718,0.040924281,0.041195416,0.036600144,0.031133924,0.030781739,0.030184212,0.033100763,0.030389036,0.024886327
INTL.4411-1-MNP-QBTU.A,        Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-NOR-QBTU.A,        Norway,0.008074195,0.011494514,0.012335576,0.014073771,0.012643965,0.014213947,0.01225147,0.011186124,0.007401345,0.009504,0.008494726,0.009251682,0.010064708,0.007513487,0.008438655,0.008186337,0.006448142,0.010821664,0.009195611,0.011326301,0.017718372,0.050127294,0.059771472,0.082536216,0.0814148,0.041240073,0.067144782,0.114188182,0.09616142,0.07404149,0.054248498,0.038857064,0.034455506,0.052005666,0.046959294,0.031007152,0.022932957,0.003672637,0.004215234,0.003392844,0.001925051,0.003399741
INTL.4411-1-OMN-QBTU.A,        Oman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-PAK-QBTU.A,        Pakistan,0.028704068,0.028374557,0.032310383,0.029454621,0.031990871,0.036002355,0.035116007,0.035816357,0.045294014,0.043497022,0.048943758,0.050717678,0.051464991,0.054254962,0.056035801,0.050535312,0.060416147,0.059004554,0.055263472,0.057476713,0.052610872,0.051398563,0.055002267,0.054387809,0.076176147,0.080892525,0.060499173,0.068487123,0.062074856,0.057808844,0.05729205,0.060000964,0.052793549,0.057482505,0.06411348,0.071454738,0.072116932,0.073042588,0.100539005,0.134293084,0.133889421,0.131271106
INTL.4411-1-PSE-QBTU.A,        Palestinian Territories,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-PAN-QBTU.A,        Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-PNG-QBTU.A,        Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-PRY-QBTU.A,        Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-PER-QBTU.A,        Peru,0.001419537,0.003075176,0.002407073,0.003072983,0.00350937,0.00434852,0.005072908,0.003711848,0.004116804,0.00351668,0.002842027,0.001958988,0.002631476,0.002429587,0.002163658,0.001503335,0.00169584,0.00064325,0.000584773,0.000614011,0.000467818,0.000555534,0.00064325,0.000467818,0.00064325,0.001257261,0.003128533,0.003274726,0.004151885,0.004109864,0.005584578,0.005350669,0.006637168,0.00616935,0.006754123,0.007368134,0.007865191,0.011563493,0.016655539,0.018446449,0.009933213,0.012591252
INTL.4411-1-PHL-QBTU.A,        Philippines,0.007253528,0.007297622,0.012302336,0.022488142,0.026809392,0.027823563,0.027250336,0.026633015,0.029940094,0.029984189,0.027404667,0.029234584,0.036620395,0.034878667,0.031946389,0.029300726,0.024428295,0.023722785,0.025508608,0.025949552,0.029829858,0.027118053,0.036708584,0.044755811,0.060100661,0.069735286,0.057058148,0.074982519,0.079568336,0.103335215,0.146613865,0.152368183,0.161826431,0.156535103,0.167580749,0.162664224,0.247171133,0.263067163,0.287848213,0.33672685,0.292500172,0.316994608
INTL.4411-1-POL-QBTU.A,        Poland,4.066769217,3.512437241,4.01329702,4.13108085,4.278659869,4.409829431,4.585771349,4.707197795,4.707180113,4.406169132,3.80312158,3.677869367,3.471636794,3.462508407,3.506696089,3.526325591,3.547228579,3.540169136,3.098057621,2.956726644,2.797945261,2.81993886,2.791635157,2.805218754,2.786051272,2.723847063,2.659878585,2.478099767,2.430872431,2.274947386,2.241277604,2.29726821,2.392240892,2.369783695,2.244404888,2.246368254,2.186633016,2.093002256,2.002850952,1.892920737,1.694472906,1.763585962
INTL.4411-1-PRT-QBTU.A,        Portugal,0.003690795,0.003836759,0.003711647,0.003857611,0.004045279,0.004941913,0.004921061,0.005442359,0.004795949,0.005379804,0.005859398,0.005630027,0.004608281,0.004107835,0.003065237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-PRI-QBTU.A,        Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-QAT-QBTU.A,        Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-REU-QBTU.A,        Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-ROU-QBTU.A,        Romania,0.273170794,0.286866622,0.294099076,0.345875988,0.343988248,0.361863518,0.36915812,0.40026311,0.456429212,0.476541804,0.296623832,0.251807477,0.298076537,0.308804807,0.314988516,0.319447623,0.325258445,0.262628968,0.203774971,0.177758335,0.227499906,0.258604896,0.236270519,0.25684922,0.246975483,0.241646306,0.27129859,0.277956177,0.278585424,0.263825314,0.241809444,0.275874225,0.263701018,0.192044568,0.185829348,0.196791625,0.176978959,0.198197884,0.181995509,0.166642019,0.11545938,0.136477883
INTL.4411-1-RUS-QBTU.A,        Russia,--,--,--,--,--,--,--,--,--,--,--,--,7.574643989,6.87033237,6.115188232,5.889409734,5.762919059,5.505362579,5.240617359,5.634968154,5.74278165,5.930227169,5.682175598,6.12290655,6.160280454,6.729709061,6.748356448,6.84930965,7.246705942,6.528363449,7.061007789,6.998486442,7.771957729,8.278697649,8.503512861,8.847654395,9.136911534,9.83460667,10.40535561,10.5165844,9.651781076,10.49320504
INTL.4411-1-RWA-QBTU.A,        Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SHN-QBTU.A,        Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-KNA-QBTU.A,        Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-LCA-QBTU.A,        Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SPM-QBTU.A,        Saint Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-VCT-QBTU.A,        Saint Vincent/Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-WSM-QBTU.A,        Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-STP-QBTU.A,        Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SAU-QBTU.A,        Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SEN-QBTU.A,        Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SRB-QBTU.A,        Serbia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.297636749,0.300614735,0.313246898,0.311547504,0.307315203,0.332636176,0.30940303,0.326097555,0.242440423,0.300780147,0.300791821,0.311480408,0.294601934,0.304238876,0.310440532,0.284965914
INTL.4411-1-SYC-QBTU.A,        Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SLE-QBTU.A,        Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SGP-QBTU.A,        Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SVK-QBTU.A,        Slovakia,--,--,--,--,--,--,--,--,--,--,--,--,--,0.037772458,0.038698933,0.040030074,0.040775513,0.041691338,0.042074706,0.039912933,0.03884802,0.036462616,0.036249633,0.032980351,0.031436227,0.026739961,0.023438732,0.02248031,0.025802838,0.027400207,0.025323627,0.025302329,0.024407802,0.025057399,0.024200404,0.02068993,0.018869799,0.018736985,0.015345121,0.014967112,0.010022346,0.010972477
INTL.4411-1-SVN-QBTU.A,        Slovenia,--,--,--,--,--,--,--,--,--,--,--,--,0.06338454,0.058233267,0.055197086,0.05553823,0.054207769,0.056061317,0.055435887,0.05180839,0.050944159,0.046998261,0.05328668,0.054924171,0.05468537,0.051626446,0.05142176,0.051569589,0.051399017,0.050364214,0.050375585,0.051182959,0.048647123,0.044075794,0.03417142,0.036025851,0.039343817,0.039426052,0.03779309,0.036921523,0.03729459,0.030685816
INTL.4411-1-SLB-QBTU.A,        Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SOM-QBTU.A,        Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-ZAF-QBTU.A,        South Africa,2.525071319,2.803132731,3.037634017,3.193436732,3.573197661,3.806132718,3.876251425,3.873667499,3.979072464,3.867349157,3.770739453,3.819686554,3.752487001,3.915138067,4.176562947,4.388926427,4.41381951,4.643591962,4.748664356,4.72295753,4.929281338,4.898169393,4.825360161,5.244126042,5.322475139,5.369061899,5.361512612,5.427330045,5.536253095,5.483117742,5.579088009,5.647405643,5.668575422,5.621080838,5.72743234,5.628899957,5.594413708,5.621366311,5.576496358,5.62354432,5.394764811,4.980221514
INTL.4411-1-KOR-QBTU.A,        South Korea,0.48350422,0.515694568,0.522210517,0.515590728,0.554764305,0.585215335,0.629606864,0.630152023,0.630697182,0.539577729,0.446952599,0.390905049,0.310740698,0.245139884,0.193090168,0.14849096,0.128527753,0.117183251,0.113211377,0.108953944,0.107733826,0.09908916,0.086135141,0.085615942,0.082838226,0.073518601,0.073310922,0.074920439,0.071986964,0.065393134,0.054100553,0.054100553,0.054360152,0.047117324,0.045674581,0.046691233,0.045978255,0.039584986,0.030368024,0.028929539,0.027144752,0.023921479
INTL.4411-1-SSD-QBTU.A,        South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-ESP-QBTU.A,        Spain,0.502339533,0.622295913,0.702657456,0.709386809,0.702977061,0.704237704,0.680392023,0.614181641,0.56533617,0.647206932,0.633552146,0.595910463,0.594294711,0.560772306,0.52614906,0.502569741,0.479221244,0.470343488,0.464093548,0.431441164,0.4167396,0.40265948,0.391224931,0.365088819,0.363757155,0.345895111,0.327535913,0.305075191,0.180875391,0.167700802,0.149678958,0.117559239,0.109746814,0.078142004,0.068186981,0.054471771,0.035557918,0.048439842,0.038181744,0,0,0
INTL.4411-1-LKA-QBTU.A,        Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SDN-QBTU.A,        Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SUR-QBTU.A,        Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SWE-QBTU.A,        Sweden,0.000455521,0.000404907,0.0003796,0.000354294,0.000328987,0.000303681,0.000468174,0.000632668,0.000404907,0.000506134,0.000278374,0.000708587,0.000936347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-CHE-QBTU.A,        Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-SYR-QBTU.A,        Syria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TWN-QBTU.A,        Taiwan,0.065566688,0.062318712,0.060740977,0.056986868,0.051127185,0.047253082,0.043819713,0.037832075,0.030956429,0.019840443,0.011944756,0.010173288,0.00847774,0.008300593,0.007212406,0.005947071,0.003720083,0.002505362,0.001999228,0.002328215,0.002100455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TJK-QBTU.A,        Tajikistan,--,--,--,--,--,--,--,--,--,--,--,--,0.009241323,0.008348442,0.002433102,0.000915204,0.000446441,0.000379475,0.000424119,0.000424119,0.000491085,0.000535729,0.000803593,0.001049136,0.002075949,0.002209882,0.002343814,0.004040289,0.004442085,0.004509052,0.004464407,0.005268001,0.009196679,0.011518171,0.019614024,0.023355691,0.03070744,0.039805965,0.043067401,0.045853221,0.047125639,0.048362639
INTL.4411-1-TZA-QBTU.A,        Tanzania,0,0,0,0,0,0,0,0,0,7.07869E-05,0.000176967,0.000283148,0.000566295,0.00113259,0.001184072,0.00113259,0.001467219,0.000720739,0.001158331,0.001930552,0.002038251,0.002002342,0.00203892,0.001405699,0.0016742,0.000792684,0.000461788,0.000700095,0.00039234,0.001388813,0.001733172,0.002077531,0.002025071,0.00218209,0.006332209,0.006615357,0.00710443,0.014389044,0.016165151,0.01833087,0.017760019,0.019429703
INTL.4411-1-THA-QBTU.A,        Thailand,0.015884765,0.01794718,0.023665695,0.022457412,0.025967684,0.054039449,0.057686007,0.072197634,0.075987082,0.093849504,0.129562111,0.152556391,0.160290928,0.16184676,0.178064261,0.191875438,0.225932327,0.244141609,0.208285151,0.19021415,0.185260599,0.204231152,0.204178957,0.196277313,0.208948128,0.217472079,0.198644016,0.189983615,0.188485862,0.182972699,0.190180341,0.222148238,0.188184246,0.18864604,0.192428541,0.161148676,0.179864333,0.172237329,0.157335994,0.149136556,0.140375657,0.150657509
INTL.4411-1-BHS-QBTU.A,        The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TLS-QBTU.A,        Timor-Leste,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TGO-QBTU.A,        Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TON-QBTU.A,        Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TTO-QBTU.A,        Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TUN-QBTU.A,        Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TUR-QBTU.A,        Turkey,0.166007117,0.187229288,0.202078569,0.225012063,0.267144446,0.356498612,0.413720931,0.418810331,0.349555281,0.465345802,0.422732109,0.410966773,0.458411384,0.432821777,0.484615997,0.490873017,0.50237096,0.534155195,0.600593694,0.597518663,0.563916149,0.553478869,0.481166615,0.432848516,0.413364406,0.519992225,0.572713412,0.671729415,0.707720649,0.708585223,0.654215107,0.670196356,0.626316998,0.589275824,0.576981143,0.533990122,0.647522323,0.655184561,0.739393635,0.772638726,0.664982786,0.762185401
INTL.4411-1-TKM-QBTU.A,        Turkmenistan,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TCA-QBTU.A,        Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-TUV-QBTU.A,        Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-USIQ-QBTU.A,        U.S. Pacific Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-USOH-QBTU.A,        U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-VIR-QBTU.A,        U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-UGA-QBTU.A,        Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-UKR-QBTU.A,        Ukraine,--,--,--,--,--,--,--,--,--,--,--,--,3.055188537,2.617951278,2.141912865,1.889247275,1.410485105,1.450400523,1.473998162,1.555537538,1.545187262,1.527383796,1.524214334,1.59047591,1.475508609,1.49462443,1.527061898,1.590005443,1.595626286,1.476622873,1.427719057,1.552145222,1.622442911,1.595304388,1.116221029,0.831473632,0.758137448,0.579082374,0.621651065,0.613546304,0.566414839,0.581892258
INTL.4411-1-ARE-QBTU.A,        United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4411-1-GBR-QBTU.A,        United Kingdom,3.31069197,3.243814959,3.173629724,3.03476068,1.30247305,2.394924802,2.750889653,2.660142537,2.64825838,2.54020671,2.360595621,2.415563027,2.150167157,1.73551951,1.266922371,1.349678855,1.277406895,1.234094615,1.047867078,0.943530797,0.79392275,0.812550594,0.763156272,0.719640408,0.638639828,0.521630506,0.471218269,0.432791981,0.459435904,0.454855287,0.466866683,0.472108945,0.431774066,0.32249188,0.295869384,0.217740897,0.115512495,0.082323084,0.075729606,0.071230299,0.046226792,0.029438122
